item              mean     stderr   stddev   median   95%HPDlo 95%HPDup ACT      ESS      geometric-mean 
dirty             -4.09354 0.004096 0.096977 -4.09183 -4.28586 -3.90885 0        NaN      NaN     
dirty             -4.48677 0.003604 0.101919 -4.48159 -4.68435 -4.29659 0        NaN      NaN     
dirty             -4.71884 0.003751 0.108399 -4.71656 -4.94804 -4.52464 0        NaN      NaN     
dirty             -4.47768 0.003883 0.106674 -4.47603 -4.68059 -4.27270 0        NaN      NaN     
dog               -4.10736 0.004053 0.096235 -4.10580 -4.29598 -3.92100 0        NaN      NaN     
dog               -9.31809 0.009532 0.243234 -9.30844 -9.79925 -8.85938 0        NaN      NaN     
dog               -20.0165 0.011942 0.463131 -20.0186 -20.9155 -19.1326 0        NaN      NaN     
dog               -4.94815 0.00423  0.143355 -4.94903 -5.21177 -4.65935 0        NaN      NaN     
dog               -10.8630 0.007875 0.319339 -10.8586 -11.4487 -10.1816 0        NaN      NaN     
dog               -4.73674 0.003716 0.108153 -4.73460 -4.96167 -4.54128 0        NaN      NaN     
dog               -4.44541 0.003558 0.093612 -4.44144 -4.63429 -4.2719  0        NaN      NaN     
dog               -5.07707 0.003979 0.137853 -5.07244 -5.34501 -4.80922 0        NaN      NaN     
dog               -9.46930 0.008377 0.21859  -9.46546 -9.88943 -9.04234 0        NaN      NaN     
drink_verb        -4.50255 0.00356  0.101297 -4.49743 -4.69659 -4.31152 0        NaN      NaN     
drink_verb        -5.54903 0.004931 0.155367 -5.54638 -5.85471 -5.26285 0        NaN      NaN     
drink_verb        -12.5702 0.010748 0.366416 -12.5532 -13.2932 -11.8869 0        NaN      NaN     
drink_verb        -14.0449 0.013152 0.532559 -13.9969 -15.1572 -13.0445 0        NaN      NaN     
drink_verb        -4.10736 0.004053 0.096235 -4.10580 -4.29598 -3.92100 0        NaN      NaN     
drink_verb        -5.75620 0.005028 0.159534 -5.75397 -6.04466 -5.41536 0        NaN      NaN     
drink_verb        -5.18939 0.004039 0.141008 -5.18508 -5.46088 -4.91581 0        NaN      NaN     
dry_adjv          -11.9379 0.009547 0.256744 -11.9333 -12.4579 -11.4597 0        NaN      NaN     
dry_adjv          -4.57614 0.003682 0.107177 -4.57337 -4.77033 -4.36298 0        NaN      NaN     
dry_adjv          -9.17871 0.008747 0.216504 -9.17103 -9.61465 -8.78267 0        NaN      NaN     
dry_adjv          -5.37351 0.004064 0.135394 -5.36870 -5.63046 -5.10744 0        NaN      NaN     
dry_adjv          -4.46720 0.00366  0.102629 -4.46242 -4.66806 -4.27804 0        NaN      NaN     
dry_adjv          -12.9734 0.01137  0.458769 -12.9731 -13.8404 -12.0670 0        NaN      NaN     
dry_adjv          -5.50711 0.004981 0.154645 -5.50385 -5.81274 -5.22340 0        NaN      NaN     
dry_adjv          -8.14747 0.006599 0.255953 -8.14480 -8.64686 -7.67001 0        NaN      NaN     
dry_adjv          -4.51170 0.003928 0.106544 -4.51001 -4.73627 -4.32183 0        NaN      NaN     
dry_adjv          -4.97790 0.004205 0.129938 -4.97684 -5.21809 -4.71636 0        NaN      NaN     
dry_adjv          -4.45930 0.003947 0.107571 -4.45778 -4.66102 -4.24904 0        NaN      NaN     
dry_adjv          -4.41089 0.00367  0.095245 -4.40614 -4.59911 -4.23149 0        NaN      NaN     
dull_knife        -10.4144 0.007262 0.243699 -10.4143 -10.8922 -9.95728 0        NaN      NaN     
dull_knife        -4.67722 0.005251 0.141087 -4.66864 -4.94948 -4.40439 0        NaN      NaN     
dull_knife        -4.30223 0.004032 0.100874 -4.29654 -4.50777 -4.11947 0        NaN      NaN     
dull_knife        -5.19727 0.003765 0.133985 -5.19121 -5.47995 -4.96146 0        NaN      NaN     
dust              -14.9738 0.00967  0.369088 -14.9804 -15.6818 -14.2637 0        NaN      NaN     
dust              -14.1168 0.012634 0.327347 -14.1155 -14.7381 -13.4857 0        NaN      NaN     
dust              -12.4268 0.010203 0.262423 -12.4215 -12.9054 -11.9077 0        NaN      NaN     
dust              -5.71175 0.005124 0.160288 -5.70938 -6.03866 -5.41185 0        NaN      NaN     
ear               -4.12812 0.003988 0.095499 -4.12612 -4.31230 -3.93965 0        NaN      NaN     
