item              mean     stderr   stddev   median   95%HPDlo 95%HPDup ACT      ESS      geometric-mean 
dig               -4.39233 0.002882 0.083411 -4.39065 -4.55749 -4.22987 0        NaN      NaN     
dig               -5.64077 0.004228 0.151175 -5.63406 -5.94481 -5.34940 0        NaN      NaN     
dig               -5.07436 0.003044 0.089195 -5.07289 -5.24919 -4.90281 0        NaN      NaN     
dig               -5.98561 0.003669 0.136322 -5.98496 -6.25048 -5.71881 0        NaN      NaN     
dig               -4.53094 0.003341 0.097711 -4.53051 -4.73497 -4.35204 0        NaN      NaN     
dig               -4.53094 0.003341 0.097711 -4.53051 -4.73497 -4.35204 0        NaN      NaN     
dig               -4.13655 0.003384 0.095422 -4.13494 -4.34324 -3.96769 0        NaN      NaN     
dig               -6.12114 0.003367 0.105921 -6.11444 -6.32709 -5.92025 0        NaN      NaN     
dig               -4.60933 0.00298  0.083053 -4.60767 -4.76985 -4.45320 0        NaN      NaN     
dig               -4.40994 0.003011 0.082281 -4.40827 -4.57106 -4.25222 0        NaN      NaN     
dig               -5.64077 0.004228 0.151175 -5.63406 -5.94481 -5.34940 0        NaN      NaN     
dirty             -4.57895 0.003189 0.094848 -4.57942 -4.77358 -4.40155 0        NaN      NaN     
dirty             -6.49421 0.007572 0.32133  -6.46463 -7.16994 -5.92655 0        NaN      NaN     
dirty             -5.13395 0.002894 0.086256 -5.13191 -5.29681 -4.96343 0        NaN      NaN     
dirty             -4.45804 0.002808 0.079107 -4.45600 -4.62322 -4.31664 0        NaN      NaN     
dirty             -14.1699 0.008311 0.30464  -14.1599 -14.7741 -13.5630 0        NaN      NaN     
dirty             -10.1922 0.007024 0.19196  -10.1860 -10.5715 -9.85017 0        NaN      NaN     
dirty             -5.21297 0.003044 0.097742 -5.21101 -5.39365 -5.01598 0        NaN      NaN     
dirty             -6.26184 0.006107 0.256862 -6.24823 -6.77721 -5.81881 0        NaN      NaN     
dirty             -5.13395 0.002894 0.086256 -5.13191 -5.29681 -4.96343 0        NaN      NaN     
dirty             -4.18024 0.003242 0.092795 -4.17848 -4.36954 -4.00430 0        NaN      NaN     
dirty             -4.44009 0.002731 0.080575 -4.43884 -4.60087 -4.28296 0        NaN      NaN     
dirty             -4.70460 0.002843 0.078533 -4.70105 -4.85253 -4.55149 0        NaN      NaN     
dirty             -4.57895 0.003189 0.094848 -4.57942 -4.77358 -4.40155 0        NaN      NaN     
dog               -4.19537 0.003191 0.091879 -4.19423 -4.38594 -4.02459 0        NaN      NaN     
dog               -9.32689 0.009343 0.222187 -9.32769 -9.75013 -8.90315 0        NaN      NaN     
dog               -19.6683 0.009423 0.367148 -19.6744 -20.3850 -18.9482 0        NaN      NaN     
dog               -4.89352 0.003344 0.110419 -4.88804 -5.09592 -4.67006 0        NaN      NaN     
dog               -10.7876 0.005599 0.235285 -10.7855 -11.2462 -10.3456 0        NaN      NaN     
dog               -4.72273 0.002787 0.077402 -4.71948 -4.87408 -4.57673 0        NaN      NaN     
dog               -4.47433 0.002751 0.077981 -4.47162 -4.63542 -4.33270 0        NaN      NaN     
dog               -4.99330 0.00326  0.105851 -4.99065 -5.20979 -4.80125 0        NaN      NaN     
dog               -9.71278 0.007274 0.211799 -9.70118 -10.1249 -9.29743 0        NaN      NaN     
drink_verb        -4.45632 0.002677 0.079594 -4.45560 -4.61857 -4.30356 0        NaN      NaN     
drink_verb        -5.60811 0.003766 0.132466 -5.60370 -5.85074 -5.33937 0        NaN      NaN     
drink_verb        -12.5633 0.008518 0.325719 -12.5456 -13.2071 -11.9532 0        NaN      NaN     
drink_verb        -14.6944 0.010216 0.433548 -14.6473 -15.4803 -13.8494 0        NaN      NaN     
drink_verb        -4.19537 0.003191 0.091879 -4.19423 -4.38594 -4.02459 0        NaN      NaN     
drink_verb        -6.19366 0.003081 0.102046 -6.18694 -6.38721 -5.99549 0        NaN      NaN     
drink_verb        -5.35147 0.003137 0.112427 -5.34873 -5.57514 -5.14254 0        NaN      NaN     
dry_adjv          -11.7541 0.009599 0.232823 -11.7530 -12.2080 -11.3066 0        NaN      NaN     
dry_adjv          -4.55957 0.003252 0.096023 -4.55949 -4.75640 -4.38004 0        NaN      NaN     
dry_adjv          -9.27965 0.00747  0.205782 -9.27983 -9.67737 -8.89798 0        NaN      NaN     
dry_adjv          -5.11265 0.002957 0.087582 -5.11113 -5.27937 -4.94072 0        NaN      NaN     
dry_adjv          -4.42079 0.002793 0.081755 -4.41983 -4.58147 -4.26142 0        NaN      NaN     
dry_adjv          -12.9751 0.010609 0.412177 -12.9607 -13.7814 -12.2380 0        NaN      NaN     
dry_adjv          -5.57088 0.003856 0.133605 -5.56642 -5.83092 -5.31665 0        NaN      NaN     
dry_adjv          -8.16301 0.005635 0.21778  -8.15325 -8.59491 -7.76594 0        NaN      NaN     
dry_adjv          -4.63922 0.002887 0.081012 -4.63715 -4.79025 -4.48018 0        NaN      NaN     
dry_adjv          -4.98984 0.003587 0.107154 -4.98924 -5.21573 -4.80007 0        NaN      NaN     
dry_adjv          -4.55957 0.003252 0.096023 -4.55949 -4.75640 -4.38004 0        NaN      NaN     
dry_adjv          -4.43860 0.002918 0.080431 -4.43695 -4.60838 -4.29611 0        NaN      NaN     
dull_knife        -10.5136 0.006801 0.197999 -10.5141 -10.9004 -10.1367 0        NaN      NaN     
dull_knife        -4.63522 0.005458 0.137494 -4.63626 -4.89265 -4.37229 0        NaN      NaN     
dull_knife        -4.33995 0.003209 0.08811  -4.33830 -4.51252 -4.17243 0        NaN      NaN     
dull_knife        -5.21303 0.003387 0.099799 -5.21216 -5.39295 -5.00670 0        NaN      NaN     
dust              -15.2242 0.007568 0.284889 -15.2233 -15.8065 -14.7026 0        NaN      NaN     
dust              -14.5864 0.009391 0.27957  -14.5868 -15.1046 -13.9999 0        NaN      NaN     
dust              -12.8986 0.008784 0.241051 -12.8873 -13.3861 -12.4735 0        NaN      NaN     
dust              -6.15025 0.00329  0.104331 -6.14276 -6.35167 -5.95047 0        NaN      NaN     
ear               -4.21685 0.003126 0.0908   -4.21546 -4.40257 -4.04716 0        NaN      NaN     
ear               -11.5274 0.005686 0.195017 -11.5312 -11.8619 -11.0954 0        NaN      NaN     
ear               -9.89349 0.011138 0.472687 -9.98049 -10.5456 -9.08993 0        NaN      NaN     
earth_soil        -7.40502 0.006628 0.208418 -7.39396 -7.80834 -6.99374 0        NaN      NaN     
earth_soil        -4.61853 0.003062 0.092532 -4.61846 -4.81366 -4.45023 0        NaN      NaN     
earth_soil        -4.61853 0.003062 0.092532 -4.61846 -4.81366 -4.45023 0        NaN      NaN     
earth_soil        -4.91638 0.003284 0.109386 -4.91102 -5.11669 -4.69683 0        NaN      NaN     
eat               -5.46992 0.006034 0.230768 -5.46433 -5.92473 -5.02164 0        NaN      NaN     
egg               -12.203  0.006664 0.24351  -12.1974 -12.6756 -11.7046 0        NaN      NaN     
egg               -10.8602 0.008958 0.28099  -10.8593 -11.4367 -10.3600 0        NaN      NaN     
eye               -8.65046 0.004826 0.146062 -8.64683 -8.93459 -8.37885 0        NaN      NaN     
eye               -4.61853 0.003062 0.092532 -4.61846 -4.81366 -4.45023 0        NaN      NaN     
fall_drop         -10.3705 0.005246 0.163106 -10.3713 -10.6799 -10.0467 0        NaN      NaN     
fall_drop         -9.49792 0.007174 0.188346 -9.49162 -9.86271 -9.15147 0        NaN      NaN     
fall_drop         -4.16255 0.0033   0.093873 -4.16117 -4.36669 -3.99642 0        NaN      NaN     
