item              mean     stderr   stddev   median   95%HPDlo 95%HPDup ACT      ESS      geometric-mean 
cut_verb          -3.95953 0.003554 0.087001 -3.95911 -4.12343 -3.79348 0        NaN      NaN     
cut_verb          -4.80973 0.00357  0.120117 -4.80559 -5.06387 -4.59704 0        NaN      NaN     
cut_verb          -4.75724 0.003112 0.098238 -4.75958 -4.95640 -4.57265 0        NaN      NaN     
cut_verb          -4.37396 0.004533 0.092634 -4.36799 -4.54127 -4.17974 0        NaN      NaN     
day_daytime       -21.2186 0.017008 0.492998 -21.2118 -22.1819 -20.3218 0        NaN      NaN     
day_daytime       -8.91402 0.022221 0.842925 -9.23295 -9.88959 -7.03934 0        NaN      NaN     
day_daytime       -11.8281 0.009494 0.335463 -11.8149 -12.4509 -11.1271 0        NaN      NaN     
day_daytime       -14.7882 0.011465 0.421423 -14.7890 -15.6261 -13.9551 0        NaN      NaN     
day_daytime       -4.81948 0.004429 0.138575 -4.81743 -5.08433 -4.55264 0        NaN      NaN     
day_daytime       -3.96927 0.00352  0.086705 -3.96848 -4.13454 -3.80527 0        NaN      NaN     
day_daytime       -4.93179 0.00465  0.132709 -4.92539 -5.19134 -4.67857 0        NaN      NaN     
day_daytime       -4.70805 0.004144 0.134245 -4.70521 -4.9775  -4.45679 0        NaN      NaN     
die               -15.4988 0.010804 0.358794 -15.4941 -16.1774 -14.7869 0        NaN      NaN     
die               -10.1077 0.008918 0.237114 -10.0957 -10.6141 -9.69161 0        NaN      NaN     
die               -5.74857 0.006233 0.217935 -5.73778 -6.13382 -5.32406 0        NaN      NaN     
die               -4.36456 0.003825 0.093018 -4.35922 -4.53275 -4.16981 0        NaN      NaN     
die               -4.64883 0.003748 0.118994 -4.64524 -4.88758 -4.41180 0        NaN      NaN     
die               -4.23485 0.003726 0.097247 -4.23196 -4.41972 -4.04929 0        NaN      NaN     
die               -3.95197 0.003587 0.087353 -3.95125 -4.13272 -3.80219 0        NaN      NaN     
die               -5.41684 0.004482 0.139279 -5.41413 -5.69611 -5.15892 0        NaN      NaN     
die               -4.36498 0.003451 0.094992 -4.36408 -4.54891 -4.18699 0        NaN      NaN     
die               -4.83503 0.00452  0.122994 -4.83418 -5.07958 -4.60615 0        NaN      NaN     
dig               -18.2621 0.020449 0.829875 -18.2773 -19.6701 -16.8025 0        NaN      NaN     
dig               -11.4119 0.010998 0.371575 -11.3981 -12.0747 -10.6730 0        NaN      NaN     
dig               -9.00941 0.020677 0.877475 -9.32342 -10.0527 -7.01415 0        NaN      NaN     
dig               -4.31206 0.003639 0.097014 -4.31000 -4.50006 -4.12745 0        NaN      NaN     
dig               -5.59168 0.005003 0.181829 -5.58211 -5.93487 -5.22863 0        NaN      NaN     
dig               -5.19458 0.003942 0.133083 -5.19040 -5.46266 -4.94655 0        NaN      NaN     
dig               -5.83642 0.004937 0.179708 -5.83426 -6.20085 -5.49824 0        NaN      NaN     
dig               -4.19483 0.003891 0.09936  -4.19305 -4.37910 -3.99881 0        NaN      NaN     
dig               -4.33696 0.004453 0.097501 -4.33536 -4.53163 -4.15277 0        NaN      NaN     
dig               -3.90595 0.00377  0.089761 -3.90530 -4.09135 -3.75157 0        NaN      NaN     
dig               -5.36104 0.004662 0.140916 -5.35846 -5.63897 -5.09610 0        NaN      NaN     
dig               -4.53842 0.003887 0.098555 -4.53861 -4.73324 -4.34936 0        NaN      NaN     
dig               -4.30970 0.004024 0.095463 -4.30323 -4.49008 -4.11793 0        NaN      NaN     
dig               -5.49520 0.004468 0.175677 -5.49084 -5.84011 -5.15304 0        NaN      NaN     
dirty             -4.38065 0.004242 0.095377 -4.37862 -4.56449 -4.19394 0        NaN      NaN     
dirty             -6.56834 0.00821  0.348399 -6.53801 -7.28099 -5.93679 0        NaN      NaN     
dirty             -5.37447 0.004042 0.141855 -5.37203 -5.64503 -5.10140 0        NaN      NaN     
dirty             -4.36676 0.003815 0.092871 -4.36130 -4.53616 -4.17289 0        NaN      NaN     
dirty             -14.1212 0.012315 0.429856 -14.0946 -15.0021 -13.3317 0        NaN      NaN     
dirty             -9.59399 0.008128 0.22455  -9.59042 -10.0286 -9.17341 0        NaN      NaN     
dirty             -5.35872 0.004243 0.146398 -5.35395 -5.62461 -5.06540 0        NaN      NaN     
dirty             -6.42281 0.008205 0.348211 -6.35688 -7.22314 -5.84600 0        NaN      NaN     
dirty             -5.25833 0.003847 0.132683 -5.25473 -5.53540 -5.02478 0        NaN      NaN     
dirty             -3.95372 0.003576 0.087219 -3.95380 -4.13524 -3.80503 0        NaN      NaN     
dirty             -4.36707 0.003438 0.094816 -4.36626 -4.54905 -4.18688 0        NaN      NaN     
dirty             -4.61291 0.003599 0.105802 -4.60981 -4.82618 -4.40625 0        NaN      NaN     
dirty             -4.23633 0.003717 0.097164 -4.23438 -4.42311 -4.05467 0        NaN      NaN     
dog               -3.96776 0.003522 0.0866   -3.96763 -4.13052 -3.80217 0        NaN      NaN     
dog               -8.89136 0.00865  0.214183 -8.88445 -9.32249 -8.49901 0        NaN      NaN     
dog               -19.9563 0.014193 0.564864 -19.9831 -21.0316 -18.7890 0        NaN      NaN     
dog               -4.82044 0.004419 0.138487 -4.81782 -5.09193 -4.55732 0        NaN      NaN     
dog               -10.3292 0.008966 0.325063 -10.3222 -10.9632 -9.71287 0        NaN      NaN     
dog               -4.63330 0.00355  0.105596 -4.63004 -4.84461 -4.42909 0        NaN      NaN     
dog               -4.38347 0.004484 0.092206 -4.37801 -4.54945 -4.18879 0        NaN      NaN     
dog               -4.93274 0.004645 0.13266  -4.92622 -5.19051 -4.67660 0        NaN      NaN     
dog               -9.27739 0.008424 0.228229 -9.27284 -9.75186 -8.86582 0        NaN      NaN     
drink_verb        -4.38324 0.003381 0.094217 -4.38226 -4.56498 -4.20739 0        NaN      NaN     
drink_verb        -5.53734 0.004261 0.15507  -5.53527 -5.84804 -5.25158 0        NaN      NaN     
drink_verb        -11.7357 0.011208 0.335515 -11.7318 -12.4095 -11.0604 0        NaN      NaN     
drink_verb        -14.2187 0.013686 0.447859 -14.1890 -15.1224 -13.4166 0        NaN      NaN     
drink_verb        -3.96776 0.003522 0.0866   -3.96763 -4.13052 -3.80217 0        NaN      NaN     
drink_verb        -5.54116 0.004384 0.14945  -5.54359 -5.83438 -5.25740 0        NaN      NaN     
drink_verb        -5.07410 0.004075 0.133098 -5.06927 -5.33231 -4.81164 0        NaN      NaN     
dry_adjv          -11.7669 0.008933 0.253039 -11.7663 -12.2677 -11.2992 0        NaN      NaN     
dry_adjv          -4.3651  0.004321 0.096143 -4.36208 -4.55148 -4.17862 0        NaN      NaN     
dry_adjv          -9.04533 0.00849  0.214518 -9.03739 -9.46278 -8.63037 0        NaN      NaN     
dry_adjv          -5.23657 0.003893 0.133088 -5.23305 -5.51794 -5.00105 0        NaN      NaN     
dry_adjv          -4.34695 0.003512 0.095608 -4.34578 -4.53480 -4.16936 0        NaN      NaN     
dry_adjv          -12.5452 0.013185 0.421568 -12.5316 -13.3741 -11.7557 0        NaN      NaN     
dry_adjv          -5.48705 0.004356 0.155141 -5.48440 -5.79571 -5.19993 0        NaN      NaN     
dry_adjv          -7.86127 0.006222 0.259176 -7.85820 -8.37891 -7.38535 0        NaN      NaN     
dry_adjv          -4.42787 0.003738 0.098934 -4.42572 -4.61364 -4.23497 0        NaN      NaN     
dry_adjv          -4.84180 0.003562 0.120986 -4.83690 -5.07297 -4.60569 0        NaN      NaN     
dry_adjv          -4.22163 0.003779 0.097927 -4.21945 -4.41211 -4.03863 0        NaN      NaN     
dry_adjv          -4.34575 0.003886 0.093736 -4.33977 -4.52136 -4.15513 0        NaN      NaN     
dull_knife        -10.7975 0.009211 0.305438 -10.7892 -11.4289 -10.2468 0        NaN      NaN     
dull_knife        -4.56187 0.005048 0.138312 -4.55339 -4.83431 -4.30341 0        NaN      NaN     
dull_knife        -4.22948 0.004323 0.098955 -4.22282 -4.41615 -4.03243 0        NaN      NaN     
dull_knife        -5.04330 0.00375  0.133547 -5.04307 -5.30417 -4.79171 0        NaN      NaN     
dust              -14.3349 0.010698 0.364592 -14.3335 -15.0809 -13.6354 0        NaN      NaN     
dust              -13.7346 0.013254 0.320108 -13.7348 -14.3344 -13.0832 0        NaN      NaN     
dust              -12.1920 0.00996  0.262087 -12.1814 -12.6885 -11.6857 0        NaN      NaN     
dust              -5.49592 0.004499 0.150201 -5.49769 -5.79341 -5.21112 0        NaN      NaN     
ear               -3.98960 0.003444 0.085749 -3.98966 -4.15270 -3.82768 0        NaN      NaN     
ear               -11.2650 0.007994 0.304291 -11.2604 -11.8370 -10.6752 0        NaN      NaN     
ear               -9.34678 0.010892 0.462227 -9.43613 -10.1166 -8.48144 0        NaN      NaN     
earth_soil        -6.58333 0.006284 0.208024 -6.57480 -7.01560 -6.20813 0        NaN      NaN     
earth_soil        -4.41205 0.004107 0.093886 -4.40933 -4.59194 -4.22697 0        NaN      NaN     
earth_soil        -4.26570 0.003601 0.095713 -4.26289 -4.45122 -4.08764 0        NaN      NaN     
earth_soil        -4.84385 0.004352 0.137859 -4.84147 -5.11187 -4.58010 0        NaN      NaN     
eat               -6.11144 0.007342 0.228279 -6.11318 -6.60399 -5.69584 0        NaN      NaN     
egg               -12.4051 0.011465 0.393698 -12.3892 -13.1700 -11.6408 0        NaN      NaN     
egg               -10.7013 0.011395 0.288538 -10.6914 -11.3085 -10.1787 0        NaN      NaN     
eye               -7.65498 0.00739  0.246633 -7.65588 -8.11346 -7.14263 0        NaN      NaN     
eye               -4.26570 0.003601 0.095713 -4.26289 -4.45122 -4.08764 0        NaN      NaN     
fall_drop         -9.94289 0.007601 0.285393 -9.93692 -10.5135 -9.40428 0        NaN      NaN     
fall_drop         -8.82392 0.008777 0.208468 -8.82335 -9.21070 -8.41293 0        NaN      NaN     
fall_drop         -3.93393 0.003657 0.088308 -3.93327 -4.11631 -3.78197 0        NaN      NaN     
