item              mean     stderr   stddev   median   95%HPDlo 95%HPDup ACT      ESS      geometric-mean 
die               -4.36092 0.003386 0.093279 -4.36002 -4.56199 -4.19359 0        NaN      NaN     
die               -4.82792 0.003828 0.122584 -4.82244 -5.06544 -4.57837 0        NaN      NaN     
dig               -18.2443 0.019409 0.823701 -18.2643 -19.6977 -16.8383 0        NaN      NaN     
dig               -11.4164 0.011439 0.392243 -11.4027 -12.0948 -10.6168 0        NaN      NaN     
dig               -9.01492 0.020111 0.853489 -9.31870 -9.96476 -6.96118 0        NaN      NaN     
dig               -4.30723 0.003553 0.095066 -4.30808 -4.5078  -4.13185 0        NaN      NaN     
dig               -5.58841 0.005367 0.179088 -5.58109 -5.92738 -5.25704 0        NaN      NaN     
dig               -5.17809 0.003791 0.130905 -5.17432 -5.43479 -4.93516 0        NaN      NaN     
dig               -5.82988 0.005023 0.18293  -5.82376 -6.17823 -5.46658 0        NaN      NaN     
dig               -4.19336 0.003897 0.096562 -4.19057 -4.39023 -4.01452 0        NaN      NaN     
dig               -4.32994 0.003855 0.097993 -4.32690 -4.51505 -4.13392 0        NaN      NaN     
dig               -3.89131 0.004023 0.092333 -3.88984 -4.07394 -3.72496 0        NaN      NaN     
dig               -5.36336 0.004436 0.144097 -5.35809 -5.64484 -5.09126 0        NaN      NaN     
dig               -4.53015 0.003718 0.097786 -4.52736 -4.72242 -4.34238 0        NaN      NaN     
dig               -4.30178 0.003578 0.093148 -4.29750 -4.50426 -4.13575 0        NaN      NaN     
dig               -5.48777 0.004893 0.171433 -5.48435 -5.82058 -5.14997 0        NaN      NaN     
dirty             -4.37375 0.003705 0.095887 -4.37074 -4.54446 -4.17504 0        NaN      NaN     
dirty             -6.52560 0.008636 0.334384 -6.50655 -7.17327 -5.88800 0        NaN      NaN     
dirty             -5.35524 0.003851 0.136705 -5.35228 -5.62444 -5.10266 0        NaN      NaN     
dirty             -4.35890 0.003373 0.090818 -4.35484 -4.53633 -4.17773 0        NaN      NaN     
dirty             -14.0567 0.011912 0.419095 -14.0443 -14.9379 -13.2918 0        NaN      NaN     
dirty             -9.60058 0.008612 0.225998 -9.59418 -10.0695 -9.20211 0        NaN      NaN     
dirty             -5.34439 0.003739 0.142019 -5.33606 -5.60124 -5.04639 0        NaN      NaN     
dirty             -6.38959 0.007747 0.328777 -6.34522 -7.08008 -5.81563 0        NaN      NaN     
dirty             -5.24194 0.003666 0.130396 -5.23706 -5.49768 -4.99802 0        NaN      NaN     
dirty             -3.93865 0.003824 0.090165 -3.93719 -4.12020 -3.7794  0        NaN      NaN     
dirty             -4.36301 0.003381 0.093219 -4.36148 -4.54672 -4.17782 0        NaN      NaN     
dirty             -4.60591 0.003435 0.102422 -4.60668 -4.79234 -4.40079 0        NaN      NaN     
dirty             -4.23508 0.003746 0.094399 -4.23238 -4.42532 -4.05602 0        NaN      NaN     
dog               -3.95256 0.003776 0.089629 -3.95164 -4.13143 -3.79277 0        NaN      NaN     
dog               -8.88397 0.009751 0.212725 -8.87301 -9.27887 -8.45744 0        NaN      NaN     
dog               -19.8397 0.014643 0.572382 -19.8860 -20.9188 -18.6165 0        NaN      NaN     
dog               -4.81770 0.003995 0.135022 -4.81332 -5.08634 -4.56034 0        NaN      NaN     
dog               -10.3349 0.00817  0.335161 -10.3217 -11.0030 -9.71649 0        NaN      NaN     
dog               -4.62623 0.003384 0.102214 -4.62746 -4.81559 -4.42670 0        NaN      NaN     
dog               -4.37564 0.003321 0.090195 -4.37194 -4.55621 -4.19785 0        NaN      NaN     
dog               -4.92867 0.003897 0.132773 -4.91849 -5.19328 -4.67274 0        NaN      NaN     
dog               -9.27043 0.008751 0.21869  -9.26287 -9.70611 -8.86382 0        NaN      NaN     
drink_verb        -4.37940 0.003331 0.092662 -4.37809 -4.57974 -4.21424 0        NaN      NaN     
drink_verb        -5.53515 0.004443 0.152877 -5.53489 -5.81287 -5.21959 0        NaN      NaN     
drink_verb        -11.7009 0.011143 0.336014 -11.7087 -12.3664 -11.0420 0        NaN      NaN     
drink_verb        -14.2246 0.012075 0.453573 -14.1914 -15.1125 -13.3679 0        NaN      NaN     
drink_verb        -3.95256 0.003776 0.089629 -3.95164 -4.13143 -3.79277 0        NaN      NaN     
drink_verb        -5.54971 0.004382 0.151191 -5.55031 -5.81885 -5.23427 0        NaN      NaN     
drink_verb        -5.06515 0.00375  0.137345 -5.05946 -5.33553 -4.80789 0        NaN      NaN     
dry_adjv          -11.8105 0.009693 0.253442 -11.8093 -12.2948 -11.3156 0        NaN      NaN     
dry_adjv          -4.35812 0.003752 0.096614 -4.35464 -4.53194 -4.15893 0        NaN      NaN     
dry_adjv          -9.02398 0.008183 0.200779 -9.01889 -9.38811 -8.62156 0        NaN      NaN     
dry_adjv          -5.22007 0.003716 0.130777 -5.21485 -5.47787 -4.97731 0        NaN      NaN     
dry_adjv          -4.34255 0.003444 0.093847 -4.34130 -4.5434  -4.17279 0        NaN      NaN     
dry_adjv          -12.5282 0.011142 0.420672 -12.5266 -13.3274 -11.7208 0        NaN      NaN     
dry_adjv          -5.48470 0.004534 0.152502 -5.48508 -5.78206 -5.19088 0        NaN      NaN     
dry_adjv          -7.85387 0.007294 0.269393 -7.85536 -8.32376 -7.28153 0        NaN      NaN     
dry_adjv          -4.42121 0.003982 0.097203 -4.41507 -4.61020 -4.23598 0        NaN      NaN     
dry_adjv          -4.84232 0.003974 0.123424 -4.84183 -5.11274 -4.62541 0        NaN      NaN     
