item              mean     stderr   stddev   median   95%HPDlo 95%HPDup ACT      ESS      geometric-mean 
dirty             -4.26027 0.001318 0.047901 -4.26024 -4.35516 -4.1715  0        NaN      NaN     
dirty             -4.18027 0.001897 0.07215  -4.17916 -4.32288 -4.04010 0        NaN      NaN     
dog               -3.76284 0.001735 0.066743 -3.76350 -3.90295 -3.64101 0        NaN      NaN     
dog               -8.30333 0.005313 0.173601 -8.29635 -8.63884 -7.98405 0        NaN      NaN     
dog               -21.9264 0.014119 0.538101 -21.9630 -22.9229 -20.9523 0        NaN      NaN     
dog               -4.51141 0.002693 0.105414 -4.50320 -4.72333 -4.31625 0        NaN      NaN     
dog               -11.0764 0.005909 0.250759 -11.0704 -11.5721 -10.6041 0        NaN      NaN     
dog               -4.27885 0.001284 0.047052 -4.27910 -4.36911 -4.18851 0        NaN      NaN     
dog               -4.00727 0.001635 0.051206 -4.00840 -4.10551 -3.90655 0        NaN      NaN     
dog               -4.61833 0.002376 0.095605 -4.61648 -4.80347 -4.43185 0        NaN      NaN     
dog               -9.03745 0.005276 0.183    -9.03038 -9.38389 -8.68035 0        NaN      NaN     
drink_verb        -4.0094  0.001678 0.05049  -4.00801 -4.11224 -3.91763 0        NaN      NaN     
drink_verb        -5.06139 0.002882 0.111228 -5.05529 -5.27577 -4.85633 0        NaN      NaN     
drink_verb        -11.2465 0.007874 0.30211  -11.2319 -11.8957 -10.7148 0        NaN      NaN     
drink_verb        -13.7170 0.014103 0.598502 -13.6004 -15.2723 -12.7540 0        NaN      NaN     
drink_verb        -3.76284 0.001735 0.066743 -3.76350 -3.90295 -3.64101 0        NaN      NaN     
drink_verb        -5.88381 0.002053 0.084447 -5.8829  -6.03379 -5.70618 0        NaN      NaN     
drink_verb        -4.93163 0.002315 0.090045 -4.93171 -5.12212 -4.76823 0        NaN      NaN     
dry_adjv          -11.5784 0.005968 0.199849 -11.5692 -11.9741 -11.2156 0        NaN      NaN     
dry_adjv          -4.15839 0.001923 0.072828 -4.15814 -4.31043 -4.02472 0        NaN      NaN     
dry_adjv          -8.54985 0.005721 0.17117  -8.53547 -8.90857 -8.23809 0        NaN      NaN     
dry_adjv          -4.73469 0.002015 0.067771 -4.73477 -4.86995 -4.60335 0        NaN      NaN     
dry_adjv          -3.96903 0.001764 0.052121 -3.96784 -4.074   -3.86968 0        NaN      NaN     
dry_adjv          -12.0044 0.010621 0.444285 -11.9552 -12.9591 -11.1859 0        NaN      NaN     
dry_adjv          -5.02054 0.002932 0.11221  -5.01639 -5.23608 -4.81335 0        NaN      NaN     
dry_adjv          -7.96828 0.004664 0.197926 -7.96407 -8.33976 -7.56558 0        NaN      NaN     
dry_adjv          -4.15526 0.001616 0.051508 -4.15433 -4.25285 -4.05118 0        NaN      NaN     
dry_adjv          -4.61976 0.002378 0.093244 -4.62004 -4.81844 -4.45405 0        NaN      NaN     
dry_adjv          -4.15839 0.001923 0.072828 -4.15814 -4.31043 -4.02472 0        NaN      NaN     
dry_adjv          -3.96691 0.001712 0.052821 -3.96750 -4.06181 -3.85703 0        NaN      NaN     
dull_knife        -9.28520 0.005262 0.186764 -9.28120 -9.64156 -8.89853 0        NaN      NaN     
dull_knife        -4.03338 0.002775 0.102685 -4.02674 -4.23873 -3.84015 0        NaN      NaN     
dull_knife        -3.84890 0.002006 0.060555 -3.85081 -3.96253 -3.72899 0        NaN      NaN     
dull_knife        -4.77151 0.002885 0.10586  -4.75738 -5.02803 -4.60086 0        NaN      NaN     
dust              -13.4481 0.005775 0.245077 -13.4598 -13.9422 -12.9943 0        NaN      NaN     
dust              -14.0279 0.008261 0.266298 -14.0429 -14.5662 -13.5273 0        NaN      NaN     
dust              -12.8376 0.006693 0.200804 -12.8348 -13.2332 -12.4477 0        NaN      NaN     
dust              -5.84016 0.002107 0.085316 -5.83947 -5.99581 -5.66218 0        NaN      NaN     
ear               -3.78848 0.0017   0.066111 -3.78897 -3.93127 -3.67026 0        NaN      NaN     
ear               -11.7942 0.00714  0.241997 -11.7919 -12.2447 -11.3091 0        NaN      NaN     
ear               -9.70572 0.0092   0.360871 -9.75501 -10.1994 -9.21653 0        NaN      NaN     
earth_soil        -9.08183 0.007538 0.261036 -9.06983 -9.64339 -8.61598 0        NaN      NaN     
earth_soil        -4.22321 0.001847 0.07071  -4.22305 -4.36129 -4.08653 0        NaN      NaN     
earth_soil        -4.22321 0.001847 0.07071  -4.22305 -4.36129 -4.08653 0        NaN      NaN     
earth_soil        -4.53563 0.002661 0.104815 -4.52724 -4.74788 -4.34514 0        NaN      NaN     
eat               -9.13858 0.00837  0.27829  -9.12679 -9.73083 -8.65452 0        NaN      NaN     
egg               -11.6588 0.007407 0.252155 -11.6447 -12.1225 -11.1629 0        NaN      NaN     
egg               -9.73658 0.006283 0.221321 -9.73791 -10.1710 -9.28950 0        NaN      NaN     
eye               -10.3859 0.007931 0.261441 -10.3732 -10.9299 -9.90719 0        NaN      NaN     
eye               -4.22321 0.001847 0.07071  -4.22305 -4.36129 -4.08653 0        NaN      NaN     
fall_drop         -10.2194 0.00585  0.207625 -10.2158 -10.6293 -9.81584 0        NaN      NaN     
fall_drop         -8.98538 0.004314 0.143724 -8.98249 -9.29356 -8.72276 0        NaN      NaN     
fall_drop         -3.72258 0.001794 0.068004 -3.72283 -3.86791 -3.59823 0        NaN      NaN     
fall_drop         -3.96691 0.001712 0.052821 -3.96750 -4.06181 -3.85703 0        NaN      NaN     
fall_drop         -5.84358 0.002104 0.085353 -5.84257 -6.00237 -5.66941 0        NaN      NaN     
far               -10.9110 0.010501 0.425663 -10.8410 -11.8459 -10.1698 0        NaN      NaN     
far               -5.03977 0.002915 0.112039 -5.03480 -5.25557 -4.83167 0        NaN      NaN     
far               -4.76963 0.003241 0.128263 -4.75751 -5.02596 -4.53937 0        NaN      NaN     
far               -8.02466 0.004538 0.143534 -8.02248 -8.30491 -7.74501 0        NaN      NaN     
far               -4.17420 0.001581 0.050659 -4.17396 -4.26942 -4.07017 0        NaN      NaN     
far               -4.17762 0.001892 0.07207  -4.17722 -4.31871 -4.03555 0        NaN      NaN     
far               -4.17762 0.001892 0.07207  -4.17722 -4.31871 -4.03555 0        NaN      NaN     
far               -3.74285 0.001768 0.067532 -3.74365 -3.88702 -3.61889 0        NaN      NaN     
far               -4.63864 0.002359 0.092837 -4.63891 -4.83579 -4.47255 0        NaN      NaN     
far               -5.86240 0.00207  0.084432 -5.86153 -6.01822 -5.68978 0        NaN      NaN     
far               -4.75356 0.001979 0.066674 -4.75355 -4.88733 -4.62467 0        NaN      NaN     
far               -4.56903 0.002105 0.084979 -4.57270 -4.73029 -4.39991 0        NaN      NaN     
fat_grease        -4.08481 0.001991 0.074043 -4.08408 -4.23328 -3.94302 0        NaN      NaN     
fat_grease        -9.03920 0.007071 0.22352  -9.03131 -9.48904 -8.60372 0        NaN      NaN     
father            -12.8210 0.010684 0.453429 -12.7479 -13.8679 -12.0666 0        NaN      NaN     
father            -10.9950 0.006123 0.245639 -10.9953 -11.4900 -10.5267 0        NaN      NaN     
father            -5.66151 0.003064 0.1197   -5.65935 -5.88935 -5.42943 0        NaN      NaN     
father            -4.19743 0.00187  0.071513 -4.19708 -4.33589 -4.05577 0        NaN      NaN     
fear_verb         -9.74197 0.007048 0.267413 -9.72649 -10.2506 -9.23378 0        NaN      NaN     
fear_verb         -13.0526 0.022858 0.903069 -13.3074 -14.3991 -11.1948 0        NaN      NaN     
fear_verb         -5.62718 0.0031   0.120168 -5.62364 -5.85684 -5.39580 0        NaN      NaN     
fear_verb         -14.2757 0.008097 0.275586 -14.2623 -14.8109 -13.7558 0        NaN      NaN     
feather_large     -4.29335 0.002677 0.107236 -4.29002 -4.50719 -4.08869 0        NaN      NaN     
feather_large     -18.8995 0.025595 0.731115 -18.8846 -20.3979 -17.4481 0        NaN      NaN     
feather_large     -14.3862 0.022841 0.522915 -14.2891 -15.7069 -13.5316 0        NaN      NaN     
feather_large     -10.1819 0.007057 0.240512 -10.1986 -10.6355 -9.76569 0        NaN      NaN     
feather_large     -4.53563 0.002661 0.104815 -4.52724 -4.74788 -4.34514 0        NaN      NaN     
few               -18.6259 0.010158 0.39015  -18.6097 -19.3609 -17.8892 0        NaN      NaN     
few               -5.06139 0.002882 0.111228 -5.05529 -5.27577 -4.85633 0        NaN      NaN     
few               -4.61833 0.002376 0.095605 -4.61648 -4.80347 -4.43185 0        NaN      NaN     
few               -4.0094  0.001678 0.05049  -4.00801 -4.11224 -3.91763 0        NaN      NaN     
